source_file,path_start,path_target,path_label,model_id,agent_id,llm_choices,retrieval_top_k,tot_llm_candidates,success,hops,time_s,failure_reason,optimal_length,efficiency,run_index,path_taken
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,8,126.46,,3,0.375,0,Billy Joel → Chevrolet → Chevrolet Performance → Performance car → Sedan (automobile) → BMW 4 Series Gran Coupé → Convertible (car) → BMW M3 → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,8,118.06,,3,0.375,1,Billy Joel → Chevrolet → Chevrolet Performance → Performance car → Sedan (automobile) → BMW 4 Series Gran Coupé → Convertible (car) → BMW M3 → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,False,0,4.09,No usable outgoing links.,3,,0,Billy Joel
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,False,0,3.28,No usable outgoing links.,3,,1,Billy Joel
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,10,72.78,,3,0.3,0,Billy Joel → Face to Face 2001 → MGM Grand Garden Arena → Floyd Mayweather Jr. → Knockout Kings 2001 → Germany → BMW → BMW M88 → Camshaft → Variable valve timing → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,10,156.67,,3,0.3,1,Billy Joel → Face to Face 2001 → MGM Grand Garden Arena → Floyd Mayweather Jr. → Knockout Kings 2001 → Germany → BMW → BMW M88 → Camshaft → Variable valve timing → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,False,30,428.73,Stopped by safety timer (420s).,3,,0,Billy Joel → Chevrolet → Pontiac (automobile) → Toyota → BMW → Car → Piston → Crankshaft → V8 engine → BMW M60 → Valvetrain → Camshaft → Cylinder head → Poppet valve → Piston engine → Petrol engine → Spark-ignition engine → Four-stroke cycle → Overhead cam → Crosley Motors → Engine → Automobile → Amsterdam → Jacob van Ruisdael → Dutch Golden Age → Antonie van Leeuwenhoek → Dutch Republic → Euronext Amsterdam → Netherlands → Royal Dutch Shell → ARCO
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,9,319.35,,3,0.3333,1,Billy Joel → Chevrolet → Opel → Škoda Auto → Automobile → Piston → Scavenging (automotive) → Valve timing → Variable valve timing → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,9,86.45,,3,0.3333,0,Billy Joel → Chevrolet → Chevrolet big-block engine → Gasoline engine → Spark-ignition engine → Exhaust stroke → Four-stroke engine → Camshaft → Variable valve timing → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,9,58.36,,3,0.3333,1,Billy Joel → Chevrolet → Chevrolet big-block engine → Gasoline engine → Spark-ignition engine → Exhaust stroke → Four-stroke engine → Camshaft → Variable valve timing → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,default,1024,,,True,7,57.31,,3,0.4286,0,Billy Joel → Double album → Single (music) → Revolutions per minute → Engine → Camshaft → Variable valve timing → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,default,1024,,,True,15,212.71,,3,0.2,1,Billy Joel → Double album → System of a Down → Double entendre → Cordae → Birth name → Legal name → Name → Proper name → German nouns → German language → Germany → BMW → History of BMW → BMW N54 → VANOS
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,planning,,128,,False,13,421.42,Stopped by safety timer (420s).,3,,0,Billy Joel → Mark Bego → Cabaret → Middle Dutch → Limburg (Netherlands) → Hub van Doorne → Van Doorne transmission → Valvematic → Scion (automobile) → Automotive industry → Netherlands → Jacob van Ruisdael → Salomon van Ruysdael → River Landscape (Salomon van Ruysdael)
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,planning,,128,,False,16,435.25,Stopped by safety timer (420s).,3,,1,Billy Joel → Chevrolet → Chevrolet Aveo → Engine → Automobile → Amsterdam → Jacob van Ruisdael → Salomon van Ruysdael → River Landscape (Salomon van Ruysdael) → Dutch Republic → Johan van Oldenbarnevelt → Maria van Utrecht → Reinoud van Brederode (1567–1633) → Van Brederode → Frans van Brederode → Reinoud II van Brederode → William van Brederode (admiral)
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,tot,,,1024,False,0,59.6,Agent step failed: No JSON found. Raw: <|channel|>analysis<|message|>We need to select best 5 candidate links from Billy Joel page that could lead to VANOS (variable valve timing system). We need to t,3,,0,Billy Joel
eval_harness_2runs_20260308_234433.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,tot,,,1024,False,0,63.98,Agent step failed: ,3,,1,Billy Joel
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,7,71.59,,3,0.4286,0,David Gilmour → Live Aid → Michael Jackson → Guinness World Records → Takeru Kobayashi → SportsCenter → 2008 Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,7,91.54,,3,0.4286,1,David Gilmour → Live Aid → Michael Jackson → Guinness World Records → Takeru Kobayashi → SportsCenter → 2008 Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,20,431.79,,3,0.15,0,David Gilmour → Crisis (charity) → Christmas → Christmas seals → Easterseals (U.S.) → Special needs → Attention deficit hyperactivity disorder → Neuroimaging → Neuroscience → Neuroplasticity → Rehabilitation (neuropsychology) → Concussion → Pediatric concussion → Prognosis → Death → Obituary → List of premature obituaries → Michael Jordan → 1992 United States men's Olympic basketball team → United States Olympic & Paralympic Hall of Fame → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,9,169.8,,3,0.3333,1,David Gilmour → Crisis (charity) → Christmas → Edmund Andros → Michael Kammen → Michael Kamen → 2002 Winter Olympics → Olympic Games → List of multiple Olympic gold medallists → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,False,0,2.8,No usable outgoing links.,3,,0,David Gilmour
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,False,0,4.69,No usable outgoing links.,3,,1,David Gilmour
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,11,86.99,,3,0.2727,0,"David Gilmour → Mark Knopfler → Love Over Gold → Warner Bros. Records → Athens, Georgia → Michael Stipe → Michael Jackson → Michael Jackson & Friends → Seoul Olympic Stadium → 1988 Summer Olympics → Mark Spitz → Michael Phelps"
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,11,97.65,,3,0.2727,1,"David Gilmour → Mark Knopfler → Love Over Gold → Warner Bros. Records → Athens, Georgia → Michael Stipe → Michael Jackson → Michael Jackson & Friends → Seoul Olympic Stadium → 1988 Summer Olympics → Mark Spitz → Michael Phelps"
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,7,220.98,,3,0.4286,0,David Gilmour → BBC → Greg Dyke → FIFA → International Olympic Committee → Michael Payne (executive) → 2004 Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,8,152.45,,3,0.375,1,David Gilmour → Live 8 → The Who → Almost Famous → Jerry Maguire → American football → David M. Nelson → University of Michigan → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,4,18.54,,3,0.75,0,David Gilmour → Pink Floyd → Olympic Stadium (Montreal) → Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,4,19.58,,3,0.75,1,David Gilmour → Pink Floyd → Olympic Stadium (Montreal) → Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,default,1024,,,True,3,19.4,,3,1.0,0,David Gilmour → BBC → 2012 Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,default,1024,,,True,3,38.89,,3,1.0,1,David Gilmour → BBC → 2012 Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,planning,,128,,True,7,174.8,,3,0.4286,0,David Gilmour → Richard Wright (musician) → Michael Kamen → Michael Lehmann → Michael Lehmann (footballer) → West Germany → 1972 Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,planning,,128,,False,22,421.67,Stopped by safety timer (420s).,3,,1,"David Gilmour → Richard Wright (musician) → Michael Kamen → Michael Lehmann → Michael Lehmann (footballer) → Midfielder → Michael Ballack → Michael Schumacher → BBC Sport → 1988 Summer Olympics → Olympic sports → Olympic medal → St. Louis, Missouri → George H. W. Bush → Michael Anton → Michael Lind → Robert D. Atkinson → Inc. (magazine) → United States → NASCAR → Comcast → NHL → Stan Bowman"
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,tot,,,1024,True,3,77.81,,3,1.0,0,David Gilmour → BBC → 2012 Summer Olympics → Michael Phelps
eval_harness_2runs_20260308_234433.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,tot,,,1024,True,3,50.54,,3,1.0,1,David Gilmour → BBC → 2012 Summer Olympics → Michael Phelps
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,5,21.64,,2,0.4,,Minecraft → D.I.C.E. Award for Strategy/Simulation Game of the Year → Age of Empires (video game) → Real-time strategy → Turn-based strategy → Chess
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,5,157.01,,2,0.4,,Minecraft → C++ → Associative containers (C++) → Hash table → Transposition table → Chess
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,True,3,23.83,,2,0.6667,,Minecraft → Sandbox game → Strategy video game → Chess
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,4,22.99,,2,0.5,,Minecraft → King (company) → Knighthood (2020 video game) → Strategy game → Chess
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,2,29.07,,2,1.0,,Minecraft → Game mechanics → Chess
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,6,23.25,,2,0.3333,,Minecraft → Sandbox game → Ernest Adams (game designer) → Game development → Board game development → Board game → Chess
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,openai/gpt-oss-120b,default,1024,,,True,3,29.46,,2,0.6667,,Minecraft → Video game developer → Game design → Chess
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,openai/gpt-oss-120b,planning,,128,,True,2,39.32,,2,1.0,,Minecraft → Artificial intelligence → Chess
eval_results_20260309_012502.json,Minecraft,Chess,Minecraft -> Chess,openai/gpt-oss-120b,tot,,,1024,True,2,59.3,,2,1.0,,Minecraft → Game mechanics → Chess
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,4,48.5,,2,0.5,,McDonald's → India → Vedic Sanskrit → Upanishads → Yoga
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,5,224.77,,2,0.4,,McDonald's → Globalization → Culture → Ritual → Hinduism → Yoga
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,True,4,85.16,,2,0.5,,McDonald's → India → Sanskrit → Yoga (philosophy) → Yoga
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,4,46.96,,2,0.5,,McDonald's → India → Vedic Sanskrit → Patanjali → Yoga
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,3,95.65,,2,0.6667,,McDonald's → India → Hinduism → Yoga
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,3,12.95,,2,0.6667,,McDonald's → Amritsar → Hinduism → Yoga
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,openai/gpt-oss-120b,default,1024,,,True,4,82.31,,2,0.5,,McDonald's → India → Vedic Sanskrit → Upanishads → Yoga
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,openai/gpt-oss-120b,planning,,128,,True,3,57.4,,2,0.6667,,McDonald's → Vegetarianism → Hinduism → Yoga
eval_results_20260309_012502.json,McDonald's,Yoga,McDonald's -> Yoga,openai/gpt-oss-120b,tot,,,1024,True,3,50.99,,2,0.6667,,McDonald's → India → Hinduism → Yoga
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,4,70.52,,3,0.75,,John Mulaney → Apple TV+ → Apple Inc. → Apple (disambiguation) → Apple
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,4,238.29,,3,0.75,,John Mulaney → Apple TV+ → Apple Inc. → Apple (disambiguation) → Apple
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,True,5,145.14,,3,0.6,,John Mulaney → Apple TV+ → Mac (computer) → Steve Jobs → Apple orchard → Apple
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,4,25.81,,3,0.75,,John Mulaney → Apple TV+ → Apple Inc. → Apple (disambiguation) → Apple
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,5,198.31,,3,0.6,,John Mulaney → Apple TV+ → Apple Inc. → Fruitarian → Fruit → Apple
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,6,62.45,,3,0.5,,John Mulaney → Apple TV+ → Apple TV (device) → Apple Store → Steve Jobs → Apple orchard → Apple
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,openai/gpt-oss-120b,default,1024,,,True,4,44.39,,3,0.75,,John Mulaney → Apple TV+ → Apple Inc. → Apple (disambiguation) → Apple
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,openai/gpt-oss-120b,planning,,128,,True,4,300.93,,3,0.75,,John Mulaney → Apple TV+ → Apple Inc. → Apple (disambiguation) → Apple
eval_results_20260309_012502.json,John Mulaney,Apple,John Mulaney -> Apple,openai/gpt-oss-120b,tot,,,1024,False,0,62.64,Agent step failed: ,3,,,John Mulaney
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,10,88.29,,3,0.3,,Patrick Star → The Wall Street Journal → Fox News Channel → John Bradshaw Layfield → John Cena → The Wall (2017 film) → U.S. Army → North Carolina → National Basketball Association → Washington Wizards → John Wall
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,False,21,430.21,Stopped by safety timer (420s).,3,,,"Patrick Star → The Patrick Star Show → Vincent Waller → SpongeBob SquarePants → Nickelodeon → Nickelodeon Movies → Teenage Mutant Ninja Turtles (2014 film) → William Fichtner → John George Nicolay → Abraham Lincoln → John F. Kennedy → Cultural depictions of John F. Kennedy → Abraham, Martin and John → Martin Luther King Jr. → John Lewis → Andrew Aydin → March trilogy → Civil rights movement → John Conyers → Congressional Black Caucus → African Americans in sports → National Basketball Association"
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,False,0,2.24,No usable outgoing links.,3,,,Patrick Star
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,4,25.73,,3,0.75,,"Patrick Star → The Wall Street Journal → Washington, D.C. → Washington Wizards → John Wall"
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,False,15,457.35,Stopped by safety timer (420s).,3,,,Patrick Star → YouTube → Philadelphia → John F. Street → NAACP → William English Walling → W.E.B. Du Bois → John Brown (abolitionist) → John W. Geary → Maryland → Baltimore → John Waters → Little Richard → Bill Clinton → John F. Harris → The Washington Post
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,4,72.78,,3,0.75,,Patrick Star → Los Angeles Rams → NBA → Washington Wizards → John Wall
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,openai/gpt-oss-120b,default,1024,,,True,4,132.24,,3,0.75,,"Patrick Star → The Wall Street Journal → Washington, D.C. → Washington Wizards → John Wall"
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,openai/gpt-oss-120b,planning,,128,,False,19,432.27,Stopped by safety timer (420s).,3,,,Patrick Star → The Wall Street Journal → John L. Sullivan → The Great John L. → James J. Corbett → William A. Brady → The Golden Wall → Louis Ostland → Los Angeles → John C. Frémont → John B. Weller → John A. Bryan → John Brough → John Brough (disambiguation) → John B. Brough → Philosophy of art → Society → People → Human → Person
eval_results_20260309_012502.json,Patrick Star,John Wall,Patrick Star -> John Wall,openai/gpt-oss-120b,tot,,,1024,False,0,98.89,Agent step failed: ,3,,,Patrick Star
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,4,191.94,,2,0.5,,OpenAI → General game playing → Video game AI → Video game industry → Esports
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,3,66.28,,2,0.6667,,OpenAI → Products and applications of OpenAI → Dota 2 → Esports
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,True,4,21.82,,2,0.5,,OpenAI → Artificial intelligence → Artificial intelligence in video games → Video game industry → Esports
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,3,21.31,,2,0.6667,,OpenAI → General game playing → Video game → Esports
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,4,77.48,,2,0.5,,OpenAI → Microsoft → Xbox → Online game → Esports
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,6,33.48,,2,0.3333,,OpenAI → Machine learning → Computer program → C (programming language) → Allegro (software library) → Video game → Esports
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,openai/gpt-oss-120b,default,1024,,,True,3,28.51,,2,0.6667,,OpenAI → General game playing → Video game → Esports
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,openai/gpt-oss-120b,planning,,128,,True,2,55.45,,2,1.0,,OpenAI → IGN → Esports
eval_results_20260309_012502.json,OpenAI,Esports,OpenAI -> Esports,openai/gpt-oss-120b,tot,,,1024,True,2,25.94,,2,1.0,,OpenAI → DeepMind → Esports
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,2,50.02,,2,1.0,,Symphony → United States Marine Band → United States Navy
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,3,60.55,,2,0.6667,,Symphony → Military band → United States military bands → United States Navy
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,False,0,4.07,No usable outgoing links.,2,,,Symphony
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,2,11.64,,2,1.0,,Symphony → United States Marine Band → United States Navy
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,2,82.49,,2,1.0,,Symphony → United States Marine Band → United States Navy
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,2,62.3,,2,1.0,,Symphony → United States Marine Band → United States Navy
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,openai/gpt-oss-120b,default,1024,,,True,2,37.52,,2,1.0,,Symphony → United States Marine Band → United States Navy
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,openai/gpt-oss-120b,planning,,128,,True,2,75.29,,2,1.0,,Symphony → United States Marine Band → United States Navy
eval_results_20260309_012502.json,Symphony,United States Navy,Symphony -> United States Navy,openai/gpt-oss-120b,tot,,,1024,False,0,48.05,Agent step failed: No JSON found. Raw: <|channel|>analysis<|message|>We need to pick best 5 candidates from list that could lead to United States Navy from the page Symphony. We need bridge logic: fro,2,,,Symphony
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,7,110.17,,3,0.4286,,Billy Joel → Classical music → Musical instruments → Electronic musical instrument → Solenoid valve → Valve → Variable valve timing → VANOS
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,False,21,422.35,Stopped by safety timer (420s).,3,,,"Billy Joel → Mark Bego → Cabaret → Middle Dutch → Limburg (Netherlands) → Mining in Limburg → Heerlen → Minewater Project → District heating → Waste heat recovery unit → Exhaust heat recovery system → Exoès → Exhaust system → Exhaust manifold → Resonance → Acoustic resonance → Pauline Oliveros → Cybernetics → Ancient Greek → Athena Parthenos → Statue of Zeus at Olympia → Olympia, Greece"
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,False,0,3.2,No usable outgoing links.,3,,,Billy Joel
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,10,81.18,,3,0.3,,Billy Joel → Face to Face 2001 → MGM Grand Garden Arena → Floyd Mayweather Jr. → Knockout Kings 2001 → Germany → BMW → BMW M88 → Camshaft → Variable valve timing → VANOS
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,False,27,430.22,Stopped by safety timer (420s).,3,,,Billy Joel → Chevrolet → Opel → PSA Peugeot Citroen → Automobile → Piston → Crankshaft → V6 engine → V9X engine → Valvetrain → Camshaft → Cylinder head → Poppet valve → Piston engine → Petrol engine → Spark-ignition engine → Four-stroke cycle → Rocker arm → Valve guide → Valve train → Overhead camshaft → Combustion efficiency → Engine efficiency → Internal combustion → Otto engine → Nicolaus Otto → Internal combustion engine → Vandalism
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,7,68.35,,3,0.4286,,Billy Joel → Chevrolet → Chevrolet big-block engine → Gasoline engine → Internal combustion engine → Camshaft → Variable valve timing → VANOS
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,default,1024,,,True,15,169.27,,3,0.2,,Billy Joel → Double album → Single (music) → Lead single → Heavy metal music → Music in Germany → German (song) → EO (rapper) → London → German strategic bombing during World War I → German Empire → Karl Benz → Internal combustion engines → Camshaft → Variable valve timing → VANOS
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,planning,,128,,False,15,422.55,Stopped by safety timer (420s).,3,,,Billy Joel → Mark Bego → Cabaret → Middle Dutch → Limburg (Netherlands) → Netherlands → Jacob van Ruisdael → Salomon van Ruysdael → River Landscape (Salomon van Ruysdael) → Dutch Republic → Johan van Oldenbarnevelt → Maria van Utrecht → Reinoud van Brederode (1567–1633) → Van Brederode → Holland → IJ (Amsterdam)
eval_results_20260309_012502.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,tot,,,1024,False,0,111.2,Agent step failed: ,3,,,Billy Joel
